HLE,HLN,HLZ
-0.019756,-0.012745,0.013001
0.010484,-0.011377,0.014652
0.019205,0.012472,0.016072
0.015908,0.012654,0.017039
0.014375,0.010732,0.017712
0.018929,0.011339,0.018679
0.020104,0.015078,0.020674
0.014061,0.019148,0.024045
-0.014797,0.021821,0.028302
-0.025292,0.021314,0.032125
-0.027483,0.016949,0.034018
0.010802,-0.010214,-0.010296
0.012781,0.012719,-0.010689
0.014296,0.014935,-0.010794
0.01508,0.016015,-0.010667
0.014775,0.015765,-0.010392
0.013236,0.014127,-0.010012
0.010661,0.011197,0.010466
-0.010833,-0.012975,0.011456
-0.011974,-0.017608,0.012744
-0.012442,-0.021541,0.014126
-0.012314,-0.024568,0.015401
-0.011614,-0.026485,0.016486
-0.010266,-0.02705,0.017438
0.011287,-0.026012,0.01831
0.01283,-0.023224,0.019002
0.013856,-0.018754,0.019264
0.014395,-0.012908,0.018832
0.014341,0.014363,0.017616
0.013488,0.019086,0.015766
0.01167,0.021923,0.013499
-0.011569,0.022838,0.010922
-0.015013,0.022088,0.012599
-0.017244,0.020011,0.015406
-0.017975,0.016896,0.017471
-0.017221,0.013052,0.01844
-0.015136,0.01147,0.018107
-0.011838,0.011657,0.016664
0.014134,0.010438,0.014611
0.018508,-0.01214,0.012472
0.021894,-0.016382,0.010586
0.023816,-0.019958,-0.014639
0.023816,-0.022369,-0.019655
0.021785,-0.023162,-0.024004
0.018039,-0.022106,-0.027159
0.013136,-0.019265,-0.028909
-0.010128,-0.014912,-0.029485
-0.015027,0.010534,-0.029441
-0.018811,0.015815,-0.029243
-0.021444,0.019057,-0.028944
-0.02305,0.019881,-0.02827
-0.023697,0.018343,-0.026947
-0.023312,0.014804,-0.024964
-0.021838,-0.012214,-0.022561
-0.01943,-0.015056,-0.019926
-0.016425,-0.016079,-0.01701
-0.013168,-0.015269,-0.013789
0.010344,-0.012801,-0.01059
0.012507,0.013439,-0.010626
0.014216,0.018173,-0.011876
0.015382,0.021481,-0.012214
0.015851,0.02306,-0.011009
0.015389,0.022754,0.0167
0.013816,0.020497,0.023435
0.011207,0.016343,0.029986
-0.011065,0.010579,0.036079
-0.012935,-0.013516,0.041088
-0.013877,-0.015967,0.044217
-0.014197,-0.016252,0.044855
-0.014014,-0.014457,0.042851
-0.013252,-0.010915,0.038527
-0.011834,0.014035,0.032397
0.011396,0.017195,0.024945
0.014965,0.018521,0.016719
0.018576,0.01771,-0.010358
0.02185,0.014858,-0.014036
0.024255,0.010402,-0.016615
0.025264,-0.012227,-0.018185
0.024521,-0.017294,-0.018942
0.021908,-0.021424,-0.01932
0.017483,-0.024028,-0.019783
0.011415,-0.02461,-0.020516
-0.012358,-0.022965,-0.021334
-0.019676,-0.019199,-0.0218
-0.025441,-0.013565,-0.021455
-0.02931,0.010089,-0.019996
-0.031111,0.017428,-0.01732
-0.030661,0.022995,-0.013497
-0.027888,0.026178,0.014408
-0.023035,0.026562,0.020953
-0.016653,0.024055,0.02824
0.013843,0.019022,0.035171
0.020499,0.012177,0.040651
0.025358,-0.011511,0.043949
0.02799,-0.018407,0.044808
0.028314,-0.023855,0.04331
0.026392,-0.027438,0.039728
0.022416,-0.029046,0.0345
0.016798,-0.028732,0.028224
0.010144,-0.026524,0.021521
-0.010077,-0.022485,0.014916
-0.015488,-0.016859,-0.01657
-0.019493,-0.010085,-0.024219
-0.02177,0.012093,-0.030443
-0.022396,0.018676,-0.034061
-0.021697,0.024104,-0.03464
-0.019985,0.027876,-0.032572
-0.01751,0.029582,-0.028771
-0.014557,0.028968,-0.024285
-0.011476,0.025999,-0.020036
0.010613,0.020967,-0.016796
0.010551,0.014553,-0.015141
0.010937,-0.010189,-0.015249
0.014214,-0.010286,-0.016797
0.017123,-0.011098,-0.019255
0.019391,-0.014922,-0.022245
0.020601,-0.017037,-0.025596
0.020458,-0.016898,-0.029148
0.018946,-0.014416,-0.032509
0.016163,-0.010017,-0.035047
0.012175,0.011234,-0.036248
-0.011869,0.014399,-0.036012
-0.014573,0.016059,-0.034517
-0.016196,0.016309,-0.031916
-0.016795,0.015338,-0.02821
-0.01658,0.013282,-0.023281
-0.015848,0.010312,-0.016979
-0.014784,0.0109,0.019565
-0.013365,0.011383,0.027417
-0.01155,0.010448,0.031967
-0.011276,0.01146,0.032549
-0.01257,0.012964,0.029445
-0.013356,0.013146,0.023691
-0.01393,0.011816,0.016765
-0.014662,-0.011926,0.010278
-0.015786,-0.01446,0.0113
-0.017199,-0.015613,0.015075
-0.01841,-0.015317,0.018212
-0.018683,-0.013705,0.020557
-0.01732,-0.010962,0.022329
-0.013938,0.013151,0.023959
0.012012,0.017187,0.0258
0.01795,0.019627,0.02787
0.02261,0.020099,0.029823
0.025803,0.018538,0.031141
0.027545,0.01521,0.031447
0.02806,0.010637,0.030682
0.027661,-0.010381,0.02897
0.026584,-0.015337,0.026394
0.024901,-0.019809,0.022972
0.022547,-0.023324,0.018719
0.019451,-0.025461,0.013687
0.015606,-0.026125,-0.014862
0.010998,-0.025601,-0.02343
-0.014755,-0.024238,-0.03114
-0.021152,-0.022131,-0.037219
-0.026158,-0.019121,-0.041292
-0.029201,-0.015001,-0.043364
-0.030002,0.010797,-0.043679
-0.028576,0.01761,-0.042679
-0.0251,0.023533,-0.04109
-0.019804,0.028196,-0.039797
-0.012969,0.031398,-0.039311
0.011132,0.032964,-0.039327
0.017618,0.032611,-0.03895
0.022184,0.030031,-0.037293
0.024536,0.025113,-0.034
0.024559,0.018168,-0.029343
0.022311,-0.01189,-0.023785
0.018076,-0.016277,-0.017527
0.012408,-0.019142,-0.010512
-0.012518,-0.020669,0.012656
-0.01757,-0.021017,0.018442
-0.021538,-0.020321,0.022083
-0.024157,-0.018689,0.023663
-0.025336,-0.016179,0.023821
-0.025139,-0.012776,0.023553
-0.02366,0.016533,0.023933
-0.020948,0.022,0.025758
-0.017068,0.02547,0.029184
-0.012163,0.026327,0.033514
0.014338,0.024386,0.037311
0.021017,0.019771,0.038971
0.02667,0.012815,0.037381
0.030866,-0.014231,0.032316
0.033303,-0.021938,0.024578
0.033779,-0.027854,0.015898
0.032228,-0.031794,0.010656
0.028862,-0.033677,0.014984
0.024201,-0.033417,0.017812
0.018851,-0.031075,0.018333
0.013264,-0.027004,0.016575
-0.011042,-0.021718,0.013441
-0.011259,-0.015684,0.010381
-0.0108,0.013722,-0.012176
-0.01013,0.017168,-0.016172
-0.0104,0.018888,-0.01897
-0.011557,0.018617,-0.020593
-0.012951,0.016453,-0.021257
-0.014157,0.012915,-0.021041
-0.014791,0.011381,-0.019678
-0.014722,0.011664,-0.016728
-0.014127,0.010694,-0.012178
-0.013358,-0.011302,-0.010573
-0.012688,-0.016047,-0.017734
-0.012148,-0.020174,-0.023752
-0.011617,-0.022912,-0.027207
-0.010947,-0.023683,-0.02759
0.010399,-0.022222,-0.024996
0.01667,-0.018589,-0.019642
0.022401,-0.013122,-0.011965
-0.01017,-0.010811,-0.010558
-0.011389,0.012732,0.010609
-0.011993,0.014361,0.010069
-0.010252,0.01378,-0.010943
0.012603,0.010984,-0.01195
0.013763,-0.013243,-0.010896
0.012711,-0.014883,0.012041
-0.010358,-0.014529,0.012991
-0.010832,-0.012203,0.011339
-0.011697,0.012144,0.010288
-0.011816,0.014119,-0.010181
0.011602,0.013813,0.010598
0.010855,0.011359,-0.010048
-0.011828,0.010424,0.010059
-0.012566,-0.011719,-0.010922
-0.010471,-0.013193,-0.011529
0.011781,-0.012048,0.011874
0.011428,-0.010498,0.013768
-0.011173,0.013488,0.012271
-0.01231,0.014987,-0.011091
-0.01135,0.013263,0.010185
-0.010566,-0.011012,0.010109
-0.010183,-0.014096,0.010579
-0.010629,-0.013647,-0.010381
-0.010216,0.010506,-0.010837
-0.010281,0.010151,-0.010528
0.010992,-0.010025,-0.014508
0.012388,-0.010017,-0.017079
0.011205,0.010398,-0.017625
-0.010677,0.010717,-0.015973
-0.011258,0.011512,-0.012442
0.01104,0.012526,-0.011035
0.012066,0.013238,-0.011721
0.011101,0.010678,-0.011683
-0.010178,0.014477,-0.010558
-0.010292,0.015739,0.012601
0.010217,0.012399,0.01369
-0.010088,-0.014463,0.012691
-0.011712,-0.020613,0.010057
-0.01368,-0.022047,0.010168
-0.013033,-0.018643,0.011245
0.011762,-0.011473,0.010276
0.012803,0.012958,0.010424
0.012266,0.015931,0.011081
0.01026,0.014998,0.01085
-0.010139,0.010878,0.010065
-0.010732,0.010125,0.012066
-0.010167,-0.011325,0.015052
0.011334,-0.013501,0.016878
0.012905,-0.011282,0.017594
0.012797,0.010161,0.017503
0.011099,0.011098,0.016884
-0.010585,-0.010077,0.015668
-0.010923,-0.010205,0.01337
-0.010422,0.011659,-0.012078
0.011801,0.012973,-0.019536
0.013562,0.010232,-0.025345
0.013074,-0.011119,-0.028885
0.010577,-0.011339,-0.029948
-0.010223,0.011309,-0.02854
-0.010582,0.012519,-0.0247
0.011791,0.010064,-0.018502
0.011587,-0.010874,-0.010256
-0.011021,-0.0152,0.01645
-0.010687,-0.015039,0.021647
-0.010291,-0.010448,0.023831
-0.010697,0.010409,0.023296
0.011093,0.012485,0.020727
0.011045,0.01065,0.016892
-0.010148,0.01021,0.012521
-0.01036,0.011103,0.010437
-0.010202,0.010511,0.012373
-0.010332,-0.014517,0.012623
-0.01299,-0.016139,0.011155
-0.013432,-0.014119,-0.011666
-0.011537,0.012611,-0.013447
0.012478,0.015556,-0.014004
0.014373,0.015046,-0.013079
0.014165,0.011619,-0.010699
0.011909,0.012327,0.011026
-0.012156,0.012452,0.014606
-0.013987,0.010158,0.017176
-0.013602,-0.010776,0.018615
-0.010983,-0.010031,0.018855
0.011467,-0.012375,0.017814
0.014983,-0.01335,0.015421
0.015686,-0.011533,0.011729
0.013275,0.011223,-0.012386
-0.012892,0.010231,-0.015063
-0.017025,-0.010411,-0.01638
-0.017969,0.010072,-0.016467
-0.015626,0.01347,-0.015693
-0.010754,0.013825,-0.014583
0.012379,0.010836,-0.013704
0.01488,-0.013568,-0.01348
0.016601,-0.015171,-0.013958
0.016775,-0.01324,-0.014669
0.014651,-0.010349,-0.014757
-0.013441,-0.01027,-0.013366
-0.020219,0.010661,-0.01011
-0.02422,0.011472,0.010103
-0.024536,-0.011395,0.012978
-0.020916,-0.010498,0.013962
-0.013889,0.010656,0.013113
0.013583,0.014594,0.010914
0.019548,0.015482,0.011272
0.022186,0.012974,0.012823
0.021445,-0.011481,0.012868
0.017873,-0.013704,0.011623
0.012367,-0.012745,-0.010964
-0.011299,0.010365,-0.016573
-0.014409,0.011983,-0.022181
-0.015649,0.010973,-0.027221
-0.015019,-0.011408,-0.03092
-0.012749,-0.011191,-0.03247
0.011142,0.010079,-0.031365
0.01484,0.01005,-0.027659
0.016372,-0.010265,-0.021964
0.015307,0.012201,-0.01522
0.011747,0.012664,0.01143
-0.012649,0.010278,0.01538
-0.016675,-0.011278,0.019236
-0.018401,-0.01064,0.022397
-0.017599,0.011489,0.023901
-0.014348,0.010861,0.022836
0.013314,-0.010116,0.018717
0.019464,0.01164,0.011678
0.023061,0.014225,-0.017507
0.023115,0.014162,-0.02514
0.019109,0.011585,-0.029404
0.011282,-0.012298,-0.02972
-0.010394,-0.014034,-0.02639
-0.019999,-0.013815,-0.020446
-0.026001,-0.011121,-0.01319
-0.027143,0.012113,0.013466
-0.023249,0.016051,0.018681
-0.015293,0.017595,0.023329
0.013239,0.016262,0.027129
0.018476,0.012012,0.029635
0.02033,-0.012357,0.030445
0.019038,-0.013325,0.029427
0.015199,-0.012006,0.026806
-0.011334,0.010393,0.023068
-0.013164,0.013723,0.018813
-0.013054,0.015579,0.014689
-0.011055,0.014982,0.011279
-0.010459,0.011271,-0.010194
-0.010665,-0.01007,-0.011178
0.010928,-0.014967,-0.011708
0.01081,-0.016976,-0.011596
-0.010275,-0.016039,-0.010483
0.010376,-0.012465,0.013125
0.011463,0.011084,0.016691
0.011083,0.013045,0.017744
0.010801,0.012004,0.016014
0.011662,0.012165,0.01169
0.010567,0.012305,-0.012328
-0.012448,0.010365,-0.013631
-0.013558,-0.010416,-0.011813
-0.012796,-0.01252,0.012394
-0.010108,-0.013372,0.013471
0.011347,-0.012682,0.012912
0.011988,-0.010391,0.011314
0.01024,0.011471,-0.013783
-0.011179,0.013517,-0.017387
-0.010033,0.013788,-0.02011
-0.010721,0.01235,-0.021848
-0.010202,-0.010461,-0.022543
-0.012311,-0.013516,-0.02207
-0.012041,-0.015584,-0.020251
-0.011244,-0.015403,-0.017074
-0.011846,-0.012203,-0.012901
-0.010765,0.010667,-0.01195
0.010434,0.018206,-0.016874
0.012304,0.022865,-0.019371
0.012648,0.023205,-0.018045
0.011529,0.018639,-0.012417
-0.011545,-0.010377,0.017251
-0.013928,-0.016752,0.023573
-0.013876,-0.018632,0.025077
-0.01119,-0.016292,0.021841
0.012782,-0.010991,0.015182
0.014262,0.010524,-0.012267
0.013347,0.010713,-0.015124
0.010079,-0.0105,-0.016608
-0.013088,-0.011357,-0.017306
-0.016711,-0.010311,-0.017586
-0.017545,-0.010049,-0.017394
-0.015198,-0.011564,-0.016418
-0.010073,-0.010519,-0.014453
0.011899,0.011803,-0.011662
0.012756,0.013367,0.013497
0.011615,0.013009,0.021067
0.010476,0.010833,0.028208
-0.011697,-0.010567,0.033689
-0.012974,-0.012874,0.036564
-0.012008,-0.013632,0.036349
0.011079,-0.01268,0.033044
0.011014,-0.010012,0.02707
0.011049,0.012729,0.019173
0.010372,0.010606,0.012252
0.011097,0.012061,0.017635
0.010662,0.011595,0.022107
-0.010625,-0.010118,0.024989
-0.010013,0.010861,0.026152
0.010834,0.010253,0.025873
0.010204,0.012048,0.024386
-0.010449,0.011893,0.021663
-0.011414,-0.010162,0.01778
-0.010881,-0.010422,0.013289
-0.011135,-0.010098,-0.013268
-0.011316,-0.010646,-0.01755
-0.011415,-0.011865,-0.021786
-0.010209,-0.012921,-0.025225
0.010062,-0.01364,-0.027337
-0.011302,-0.013746,-0.027886
-0.013122,-0.012999,-0.026643
-0.013279,-0.011291,-0.023279
-0.011559,0.013315,-0.017821
0.011613,0.017293,-0.011037
0.013488,0.020292,0.010689
0.014042,0.021872,0.010076
0.012879,0.021877,0.013823
0.010506,0.020499,0.020946
-0.010113,0.018101,0.025206
-0.01184,0.014922,0.025586
-0.013134,0.010984,0.021931
-0.013493,-0.011084,0.014837
-0.012728,-0.012344,-0.014499
-0.010854,-0.01317,-0.021773
-0.010335,-0.013249,-0.025068
-0.011411,-0.012429,-0.02322
-0.011393,-0.010726,-0.016362
-0.01027,0.010727,0.012092
-0.010955,0.010527,0.016157
-0.010924,-0.010116,0.015749
-0.010173,-0.013358,0.011507
0.010515,-0.015034,-0.011052
0.011142,-0.014875,-0.011587
0.010418,-0.01299,-0.010241
0.010447,0.010326,0.010542
0.010905,0.011026,0.010464
0.010342,0.011,0.010084
-0.01072,0.010646,0.010791
-0.011411,0.010407,0.010633
-0.010286,0.010258,0.011872
0.012131,0.010024,0.010379
0.014922,0.010405,-0.012425
0.016504,-0.012828,-0.018931
0.016195,-0.014977,-0.024746
0.013682,-0.015559,-0.028114
0.011625,-0.014551,-0.027918
0.0129,-0.012103,-0.024231
0.013126,0.012482,-0.018004
0.012078,0.015903,-0.010489
0.011428,0.017494,0.012496
0.011468,0.017098,0.015743
0.010079,0.014796,0.018725
-0.012158,0.011018,0.020807
-0.013659,-0.011166,0.021267
-0.013944,-0.013189,0.01967
-0.012568,-0.014356,0.016125
-0.011398,-0.014755,0.011185
-0.01264,-0.014618,-0.01263
-0.012568,-0.014032,-0.017813
-0.011046,-0.012822,-0.021227
0.011924,-0.010687,-0.022183
0.013122,0.010135,-0.020651
0.012709,0.010298,-0.017264
0.010915,0.012204,-0.012857
0.012246,0.014595,0.01204
0.01477,0.014923,0.012972
0.015396,0.013303,0.012165
0.013669,0.010053,-0.010975
-0.012889,0.010812,-0.013499
-0.016634,0.011986,-0.01417
-0.017663,0.011693,-0.012845
-0.01577,0.010052,-0.010036
-0.011605,-0.011434,0.011423
0.010034,-0.012975,0.01498
0.011164,-0.013578,0.015199
0.011141,-0.013463,0.011906
-0.010568,-0.012813,0.010176
-0.010845,-0.011633,0.012025
-0.0105,0.010999,0.010849
-0.011694,0.012185,-0.012209
-0.011615,0.012495,-0.014882
-0.010852,0.011994,-0.016408
-0.010194,0.010767,-0.015875
-0.010336,-0.01028,-0.012782
0.011722,0.010296,0.011851
0.014517,0.011269,0.014155
0.016553,0.010484,0.012414
0.016647,0.010259,-0.012084
0.012834,-0.010915,-0.01511
-0.010161,-0.011958,-0.015281
-0.01054,-0.012424,-0.012257
-0.010683,-0.011934,0.016137
0.010919,-0.010379,0.021013
0.0132,-0.011178,0.023898
0.013925,-0.011609,0.024871
0.013196,-0.010972,0.023858
0.011665,-0.010569,0.020561
-0.011015,-0.010543,0.014737
-0.013901,0.011586,-0.011515
-0.014693,0.012977,-0.018973
-0.01342,0.013452,-0.024084
-0.010686,0.012867,-0.026384
0.011335,0.011035,-0.025744
0.011659,-0.01057,-0.022443
0.010862,-0.013305,-0.017297
-0.010935,-0.014388,-0.011506
-0.012166,-0.014029,-0.010046
-0.012003,-0.012564,0.013127
-0.010861,-0.010339,0.019031
0.01045,0.01155,0.025977
0.012121,0.012823,0.032588
0.012688,0.013285,0.036896
0.012253,0.012761,0.037375
0.01129,0.011132,0.033802
0.010323,0.010023,0.027126
-0.010268,0.013944,0.018792
-0.010195,0.01706,0.01019
0.01019,0.018484,-0.014895
0.011513,0.017891,-0.02071
0.012734,0.01555,-0.027273
0.012168,0.012099,-0.033164
0.010404,-0.011029,-0.036373
0.010236,-0.011531,-0.03574
0.010392,-0.011553,-0.031675
0.010882,-0.011465,-0.025935
0.0101,-0.01135,-0.020673
-0.0105,-0.011128,-0.017482
-0.012057,-0.010792,-0.016993
-0.012363,-0.010489,-0.018737
-0.01138,-0.010292,-0.021083
0.011693,-0.010014,-0.02166
0.012567,0.010606,-0.018546
0.012431,0.011137,-0.011305
0.011258,0.010441,0.010688
-0.01046,0.010445,0.021317
-0.012631,0.011037,0.028669
-0.013811,0.011084,0.031009
-0.013712,0.010073,0.027854
-0.012347,-0.011032,0.020487
0.011086,-0.015161,0.011632
0.012061,-0.017657,0.012165
0.012093,-0.01839,0.014671
0.011237,-0.017621,0.016511
-0.011909,-0.015691,0.017199
-0.012578,-0.012838,0.016177
-0.011117,-0.012555,0.013414
0.010057,-0.015644,-0.01026
0.013263,-0.01669,-0.011346
0.015457,-0.015226,-0.011849
0.015811,-0.011511,-0.011555
0.013985,0.010543,-0.01048
0.010293,0.014872,0.011052
-0.010973,0.018248,0.013061
-0.010934,0.020726,0.013432
-0.010108,0.022369,0.011758
0.010997,0.023111,-0.012129
0.01215,0.022738,-0.015995
0.011333,0.021048,-0.017444
0.010514,0.018046,-0.016147
0.011852,0.013975,-0.012774
0.011776,-0.011161,0.013086
0.010192,-0.014532,0.019061
0.010142,-0.016546,0.023132
-0.010334,-0.017362,0.02364
-0.01367,-0.017184,0.020237
-0.015489,-0.01602,0.0136
-0.014824,-0.013706,-0.014441
-0.011489,-0.010275,-0.021832
0.010854,0.010102,-0.025753
0.012886,0.011085,-0.025624
0.012324,0.011652,-0.022132
0.014276,0.011541,-0.016752
0.017418,0.010393,-0.010978
0.018513,-0.011363,0.011123
0.017785,-0.012184,0.014493
0.015884,-0.011944,0.017085
0.013644,-0.010879,0.018619
0.011624,0.01207,0.018944
-0.011792,0.015221,0.017836
-0.013538,0.017157,0.015036
-0.013645,0.017566,0.010609
-0.012105,0.016628,-0.011268
0.010407,0.014729,-0.012411
0.010183,0.012156,-0.011572
-0.010723,-0.011783,0.013211
-0.011752,-0.014231,0.016537
-0.011616,-0.016197,0.018282
-0.010741,-0.017516,0.018077
-0.010176,-0.018047,0.015739
-0.011016,-0.017801,0.01161
-0.012534,-0.016906,-0.011595
-0.012799,-0.01526,-0.01728
-0.011307,-0.012397,-0.022445
0.010303,0.011473,-0.026795
-0.010567,0.011961,-0.010738
-0.013025,0.012201,-0.013513
-0.015494,0.010745,-0.017591
-0.017841,-0.01138,-0.022665
-0.019677,-0.012291,-0.028038
-0.020561,-0.012036,-0.033055
-0.020147,-0.010508,-0.03748
-0.018273,-0.013208,-0.041342
-0.015015,-0.015558,-0.044513
-0.010639,-0.016756,-0.046432
0.013801,-0.016755,-0.04622
0.020541,-0.015717,-0.043195
0.02628,-0.013933,-0.037317
0.030229,-0.011663,-0.029134
0.03208,0.011245,-0.019472
0.031995,0.018623,0.010423
0.030296,0.026327,0.01909
0.027121,0.033997,0.026976
0.022344,0.041032,0.034296
0.015928,0.04649,0.041452
-0.01412,0.049506,0.048976
-0.019745,0.049731,0.057208
-0.024396,0.047247,0.065918
-0.028082,0.042222,0.074143
-0.030661,0.034715,0.080389
-0.031945,0.024767,0.083207
-0.031821,0.012715,0.081736
-0.03032,-0.014188,0.075851
-0.027577,-0.026925,0.066032
-0.023719,-0.03788,0.053172
-0.018732,-0.046255,0.038324
-0.012471,-0.05172,0.022402
0.012961,-0.054557,-0.010632
0.021933,-0.055254,-0.027195
0.030031,-0.054054,-0.043253
0.036673,-0.050959,-0.058018
0.041238,-0.045956,-0.070466
0.043069,-0.039069,-0.079527
0.041823,-0.030282,-0.084261
0.037756,-0.019531,-0.084014
0.031543,0.021138,-0.078596
0.023876,0.033915,-0.068408
0.015195,0.044324,-0.05441
-0.013962,0.051781,-0.037937
-0.022538,0.056104,-0.020341
-0.029059,0.057395,0.014949
-0.03309,0.055891,0.032485
-0.034812,0.051772,0.050078
-0.03478,0.045036,0.067072
-0.033488,0.035612,0.08204
-0.031058,0.023676,0.093246
-0.027291,-0.016947,0.099366
-0.022156,-0.027692,0.09987
-0.016219,-0.036212,0.094675
-0.010518,-0.043151,0.08361
0.012055,-0.04915,0.066301
0.018033,-0.054198,0.042537
0.023783,-0.057592,0.012913
0.028454,-0.058352,-0.020714
0.031322,-0.055752,-0.055376
0.031855,-0.0496,-0.087683
0.029835,-0.040109,-0.114796
0.025495,-0.02769,-0.135109
0.019544,-0.01299,-0.148162
0.013,0.018903,-0.154113
-0.01288,0.033281,-0.153183
-0.017854,0.044755,-0.145359
-0.022637,0.052392,-0.130498
-0.026539,0.055967,-0.108667
-0.028781,0.055965,-0.080518
-0.028667,0.053166,-0.047527
-0.025674,0.04815,-0.011926
-0.019582,0.041109,0.023666
-0.01073,0.032028,0.056865
0.01061,0.021118,0.086062
0.020053,-0.01412,0.110558
0.027128,-0.023624,0.130357
0.031505,-0.031158,0.145731
0.033343,-0.036699,0.156823
0.032921,-0.040441,0.163495
0.030428,-0.042714,0.165479
0.025947,-0.043811,0.162756
0.019586,-0.043691,0.155758
0.011589,-0.04173,0.145063
-0.017265,-0.036823,0.130853
-0.025623,-0.027894,0.112565
